"","frasi","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2166","Hanno bevuto troppo, non sono neanche in grado di affrontarlo.",0,0,0,0,0,0,0,0,0,0
"2167","""Portala a casa"" ordina piano Quinton.",0,1,0,0,0,0,0,0,0,0
"2168","Matt si avvicina a me e posa una mano sulla mia guancia, fa un cenno con la testa al suo amico.",0,0,0,0,1,0,0,1,1,1
"2169","""Andiamo a casa"" mi cinge le spalle con il suo braccio muscoloso.",0,0,0,0,0,0,0,0,0,0
"2170","""Io torno dentro, fammi sapere poi come sta""",0,0,0,0,0,0,0,0,0,0
"2171","Quinton si rivolge al mio ragazzo, poi il suo sguardo si posa su di me e io mi sforzo di rivolgergli un piccolo sorriso.",0,1,1,0,2,0,2,2,3,3
"2172","Non riesco a parlare, sono sconvolta da tutto ciò che è successo negli ultimi minuti.",0,1,0,0,1,0,0,0,0,2
"2173","Matt rispetta il mio silenzio, continua a stringermi a sé mentre ci dirigiamo verso la sua auto.",0,0,0,0,0,0,0,0,0,1
"2174","Matt guida piano, sta stringendo talmente forte il volante che le nocche delle sue mani sono completamente sbiancate.",0,1,0,1,0,0,0,5,0,7
"2175","Io mi appoggio con la testa contro il finestrino, non riesco ancora a dire una parola.",1,0,0,0,0,0,0,1,1,2
"2176","Penso di non aver mai avuto così paura dalla notte dell‘incidente che ho fatto in moto con il mio amico.",2,1,0,3,1,1,3,2,3,1
"2177","Sento la mano calda di Matt sulla mia coscia, sussulto non appena avverto il suo tocco.",0,0,0,0,0,0,0,0,0,0
"2178","-""Meli parlami"" Matt si sdraia sul suo letto proprio accanto a me.",0,0,0,0,0,0,0,0,0,0
"2179","""Cosa devo dirti?"" mormoro.",0,0,0,0,0,0,0,0,0,0
"2180","""Qualcosa, mi fa paura vederti così immobile e in silenzio"" mi stringe la mano facendo incrociare le nostre dita.",2,1,0,2,0,0,1,1,3,2
"2181","Il calore del suo corpo mi trasmette un senso di tranquillità e di calma.""Ti hanno toccata?"" abbassa lo sguardo.",0,0,0,0,0,0,0,0,0,2
"2182","""Non me lo perdonerei mai"" aggiunge con un filo di voce, non l‘ho mai visto così.",0,0,0,0,0,0,0,0,0,0
"2183","Mi guarda in modo dolce e io mi perdo nei suoi occhi.",0,1,0,0,1,0,1,1,0,1
"2184","""Sei arrivato appena in tempo, anzi, grazie davvero per avermi salvata"" biascico.",0,1,0,0,0,0,0,0,0,0
"2185","""Non devi ringraziarmi, avrei dovuto essere lì con te fin dall‘inizio"" chiude gli occhi, mi soffermo ad osservare i suoi lineamenti a dir poco perfetti.",1,3,1,1,0,1,0,1,1,0
"2186","""Non ti perderò mai più di vista, okay?"" riapre gli occhi e mi guarda serio, io annuisco in risposta.",0,0,0,0,0,0,0,0,0,1
"2187","Mi prende il viso fra le mani, mi lascia un piccolo bacio sulla punta del naso.",0,1,1,1,1,0,1,0,1,1
"2188","La sua bocca comincia a indugiare sulla mia guancia, poi sulla mia mascella fino ad arrivare sul mio collo.",0,2,0,0,0,0,1,0,0,0
"2189","Chiudo gli occhi e mi abbandono alla sensazione delle sue labbra su di me.",1,0,0,2,0,2,1,0,3,0
"2190","Ancora mi meraviglio di come reagisce il mio corpo al suo tocco.",0,0,0,0,0,0,0,0,0,1
"2191","È così delicato questa sera, sembra che abbia paura di rompermi come se io fossi una bambola di ceramica.",2,1,0,2,1,0,1,0,2,0
"2192","Continua a lasciarmi baci umidi sulla pancia, scende più in basso.""Matt"" mugugno.",0,0,0,0,0,0,0,0,0,0
"2193","""Non faremo nulla se non te la senti"" ribatte accennando un sorriso.",0,1,0,0,2,0,2,2,0,2
"2194","""No, in realtà volevo dirti che non devi avere paura di rompermi"" ridacchio.",2,1,0,2,0,0,1,0,3,0
"2195","""Ah, quindi non ti piace quando sono dolce?"" mi guarda divertito, la sua mano scivola sotto la mia gonna all‘improvviso.",0,1,0,0,2,0,2,1,0,2
"2196","""Mi piace, ma in questi momenti preferisco l‘altra versione di te"" sogghigno.",1,0,1,0,0,0,0,0,1,0
"2197","""Bene, anche io"" un sorriso malizioso si dipinge sulle sua labbra, nel frattempo la sua mano si fa strada sotto ai miei slip.",0,1,0,0,2,0,2,2,1,2
"2198","È come se poco fa non fosse successo nulla, è riuscito a farmi quasi dimenticare di tutto ciò che mi è capitato.",0,1,0,0,1,0,0,0,1,1
"2199","In questo momento so solo che lo voglio, che ogni piccola particella del mio corpo lo desidera.",0,0,0,0,0,0,0,0,0,0
"2200","Lo voglio con tutta me stessa.",0,0,0,0,0,0,0,0,0,0
"2201","Nuovo capitolo, spero che vi piaccia",0,0,0,0,0,0,0,0,0,0
"2202","Mi sfila velocemente la gonna, lo aiuto a spogliarsi anche io.",0,0,0,0,0,0,0,0,0,1
"2203","Presto non c‘è più nessuno strato di tessuto a separarci, il suo corpo caldo a contatto con il mio genera dei brividi sulla mia schiena.",1,0,0,0,1,0,1,0,0,2
"2204","Sono a cavalcioni su di lui, gli permetto di scivolare dentro di me.",0,0,0,0,0,0,1,0,1,0
"2205","Ha abbandonato la delicatezza di prima, spinge in modo deciso mentre io assecondo i suoi movimenti muovendo i miei fianchi.",2,0,0,1,0,3,0,0,3,0
"2206","La sua mano scorre lungo la mia spina dorsale, getto la testa all‘indietro.",0,1,1,0,0,0,0,0,2,0
"2207","All‘improvviso capovolge la situazione, mi ritrovo sotto di lui.",0,0,0,0,0,0,1,0,0,0
"2208","Si ferma un secondo a guardarmi negli occhi, è ancora dentro di me.",0,0,0,0,0,0,0,0,0,1
"2209","Avverto una sensazione mai provata prima allo stomaco, quasi un vuoto che è totalmente diverso dal solito.",0,0,1,0,0,2,0,1,2,2
"2210","Lui si china per baciarmi, mentre continua a uscire e entrare nella mia intimità.",0,0,0,0,0,0,0,0,0,0
"2211","La sua lingua si scontra ripetutamente con la mia, gemo contro le sue labbra più e più volte.",1,0,0,0,0,0,0,0,1,0
"2212","A un certo punto si stacca e posa i suoi occhi nei miei, si morde le labbra facendo scendere poi il suo sguardo sulle mie.",0,0,0,0,0,0,0,0,1,0
"2213","""Sei bellissima"" sussurra premendo le sue labbra contro le mie.",1,0,0,0,0,0,0,0,1,0
"2214","Mi contraggo ripetutamente intorno alla sua intimità, perdo il controllo sul mio corpo.",0,0,0,0,0,0,0,0,0,0
"2215","Il mio respiro diventa sempre più affannato, provo un formicolio al basso ventre.",0,0,0,0,0,0,1,0,0,0
"2216","Raggiungiamo insieme il punto massimo di piacere.",0,1,0,1,1,0,1,1,1,3
"2217","Lui si sfila da me velocemente, ma mi sento vuota adesso.",0,0,0,0,0,0,0,0,0,0
"2218","Si alza per andare in bagno a ripulirsi, ammiro il suo dorso scolpito mentre mi da le spalle.",0,0,0,0,0,0,0,0,0,1
"2219","Richiude la porta alle sue spalle e mi accorgo di avere freddo senza il suo corpo a scaldarmi.",0,0,0,0,0,0,0,0,2,0
"2220","Mi alzo anche io per indossare della biancheria pulita, apro l‘armadio in cerca di qualcosa da mettermi.",0,0,0,0,0,0,0,1,1,0
"2221","Noto le due maglie di Matt con cui ho dormito più di una volta quando ancora non stavamo insieme a tutti gli effetti:",0,0,0,0,0,0,0,1,0,3
"2222","le fisso sorridendo, non mi sarei mai immaginata che sarebbe diventato il mio ragazzo.""Ah, quindi è lì che le tieni"" appoggia le sue mani sulle mie spalle, le fa scendere poi ad accarezzarmi la schiena.",0,0,1,0,0,0,0,1,1,0
"2223","""Non pensavo di starti molto simpatico all‘inizio, sapevo che fisicamente eri molto attratta da me però"" mi fa l‘occhiolino con estrema sicurezza in se stesso.",0,2,0,1,1,1,0,1,0,1
"2224","""Beh in realtà fisicamente c‘è di meglio, dovresti smetterla di gonfiare così tanto il tuo ego"" lo provoco divertita dandogli una leggere spinta.",0,0,0,0,0,0,0,0,0,0
"2225","""Ah davvero?"" mi butta sul letto per poi immobilizzarmi i polsi con la sua mano.",0,0,0,0,0,0,0,0,0,0
"2226","Con l‘altra comincia a farmi il solletico sui fianchi, ha appena scoperto il mio punto debole.",0,1,0,0,1,1,1,1,1,1
"2227","Non riesco a smettere di ridere, avverto un crampo allo stomaco da quanto sto ridendo.",0,1,1,0,0,0,0,0,2,0
"2228","""Basta, ti prego"" mormoro ridendo.",0,0,0,0,0,0,0,0,0,0
"2229","""Smetterò quando mi dirai la verità, non sapevo che fossi una così abile bugiarda"" riprende a farmi il solletico.""Okay okay però poi devi smetterla.",0,1,0,0,1,0,1,2,0,3
"2230","Mi sei sempre piaciuto fisicamente, dalla prima volta che ho incrociato il tuo sguardo"" sputo fuori tutto d‘un fiato, penso che le mie guance si siano imporporate nel pronunciare queste parole.",1,0,1,0,0,0,0,0,1,0
"2231","Un sorriso compiaciuto si dipinge sul suo volto non appena ascolta la mia risposta.",0,1,0,0,2,0,2,2,1,2
"2232","""Bene, brava piccola"" si china per baciarmi, non succede spesso che mi chiami così e a me piace da morire quando mi affibbia questo nomignolo.",0,0,0,1,0,1,0,0,1,0
"2233","Con la lingua chiede l‘accesso alla mia bocca, lo lascio entrare.",0,0,0,0,0,0,1,0,0,0
"2234","Non pensò proprio che ne avrò mai abbastanza dei suoi baci, la sua lingua accarezza dolcemente la mia mentre le sue labbra premono sulle mie.""Devo mettermi una maglietta per dormire altrimenti sentiero freddo"" cerco di alzarmi dal suo petto facendo leva sui miei gomiti.",1,1,0,0,0,0,0,2,3,1
"2235","""Metti la mia, lo sai che mi piace da impazzire quando indossi le mie cose"" sogghigna, dovrei dirgli anche io amo avere addosso i suoi vestiti e il profumo che lui lascia su di essi.",1,0,0,1,0,0,0,0,1,0
"2236","Mi alzo per afferrare la sua maglietta che tengo gelosamente nel mio guardaroba.",1,0,0,0,0,0,0,0,1,0
"2237","""Da qua ho una bella vista"" ridacchia indicando il mio corpo seminudo.",0,1,0,0,1,0,0,1,0,1
"2238","Indosso velocemente la maglietta mentre sento le mie guance accaldarsi, è incredibile come lui riesca ancora a farmi questo effetto.""Matt"" lo ammonisco.",0,0,0,0,0,0,0,0,1,1
"2239","Mi infilo sotto le coperte, Matt mi abbraccia cingendo la mia schiena con le sue braccia.",0,0,0,0,0,0,0,0,0,0
"2240","Il suo respiro si fa presto regolare, al che mi rendo conto che è crollato in un sonno piuttosto profondo.",0,0,0,0,1,0,2,1,0,2
"2241","Chissà cosa starà sognando, chissà se io sono nei suoi sogni.",0,0,0,0,0,0,0,0,0,0
"2242","Continuo a guardarlo sempre con questi occhi, ogni volta come se fosse la prima volta che lo vedo.",0,0,0,0,0,0,0,0,0,0
"2243","Come se fosse la cosa più bella che mi sia capitata e forse lo è davvero nonostante tutto.",0,1,0,0,1,0,0,1,0,1
"2244","Penso di essermi innamorata di lui e questa cosa mi spaventa da morire.",0,0,0,1,0,1,0,0,1,0
"2245","Se gli dicessi che lo amo, mi direbbe che mi ama anche lui?",0,0,0,0,0,0,0,0,0,0
"2246","Non voglio dirglielo ancora, ho paura che lui non ricambi.",2,1,0,2,0,0,1,0,2,1
"2247","Lui non è mai stato innamorato e forse non saprebbe neanche accorgersene se gli capitasse di sentire un sentimento così, voglio lasciargli i suoi tempi senza mettergli pressioni inutili.",1,1,1,1,1,1,1,1,1,1
"2248","Io penso proprio di amarlo e so con certezza che è un‘amore diverso da ciò che ho provato in passato.",0,0,0,0,0,0,0,0,1,2
"2249","Lui è diverso.",0,0,0,0,0,0,0,0,1,1
"2250","Lui mi sta insegnando a lasciarmi andare ancora, lui mi ha ricucito il cuore dopo che me lo hanno spezzato.",0,0,0,0,0,0,0,0,0,1
"2251","""A cosa pensi?"" la sua voce mi distoglie dai miei pensieri, credevo che si fosse addormentato.",0,0,0,0,0,0,0,0,0,0
"2252","""È che non riesco a dormire"" ammetto, però non voglio dirgli a cosa stavo pensando.""È per ciò che è successo alla festa Melissa?"" prova a indagare.",0,2,0,0,2,0,1,1,0,3
"2253","""No, sei riuscito a farmi dimenticare tutto"" gli sorrido ed è vero ciò che ho appena confessato.",0,0,0,0,1,0,0,2,2,3
"2254","Questo ragazzo riesce a farmi dimenticare di tutto ciò che mi circonda, ormai mi rendo conto che ho perso definitivamente la testa per lui.",0,0,1,0,0,1,0,1,3,0
"2255","Mi lascia un lieve bacio sulla fronte in risposta.",0,1,0,0,1,0,1,0,0,1
"2256","Mi addormento fra le sue braccia che sono ormai diventate il mio posto preferito.",0,0,0,0,0,0,0,0,0,0
"2257","Grazie a tutti voi che state leggendo la mia storia, sono contenta che vi stia piacendo.",1,0,1,0,0,0,0,0,1,0
"2258","Come sempre fatemi sapere cosa ne pensate di questo capitolo"" Melissa alzati o faremo tardi a lezione"" mi sollecita Matt in modo autoritario.",0,1,0,0,0,0,0,1,0,1
"2259","Affondo la faccia nel cuscino e mi rigiro nel letto, fingendo di non sentire la sua voce.",1,0,0,0,0,0,0,0,1,2
"2260","""Lo hai voluto tu"" borbotta divertito, comincia a farmi il solletico sui fianchi.",0,1,0,0,2,0,1,1,0,2
"2261","Non riesco a non ridere, mi contorco sotto il suo tocco facendogli capire che in realtà sono ben sveglia.""Okay mi alzo"" riesco a dire tra una risata e l‘altra.",0,0,0,0,2,1,1,0,1,2
"2262","""Bene"" si ferma finalmente, mi lascia un leggero bacio sulla bocca.",0,1,0,0,1,0,2,0,0,1
"2263","Le sue labbra iniziano ad accarezzare dolcemente le mie mentre le nostre lingue si rincorrono incessantemente.",0,1,0,0,1,0,1,1,0,1
"2264","Mi mordicchia il labbro inferiore tirandolo appena con i denti.",1,0,0,1,0,3,0,0,3,0
"2265","In questo momento non so perché, ma avrei voglia di dirgli che lo amo:",0,0,0,0,0,0,0,0,0,0
"2266","so che devo trattenermi per non mettergli pressione.",0,0,0,0,0,0,0,0,1,0
"2267","""Devo andare a farmi la doccia"" mugugno staccandomi dalle sue labbra, vorrei restare a letto con lui ancora un po‘.",0,0,0,0,0,0,0,0,1,1
"2268","""Verrei volentieri a farti compagnia, ma siamo in ritardo e perderemmo altro tempo"" sbuffa e si alza.",1,2,1,1,1,1,0,1,4,1
"2269","Noto soltanto ora che indossa solo i boxer, corro in bagno prima che mi salga la voglia di fare altro.",0,0,0,0,0,0,0,0,0,2
"2270","Mi spoglio velocemente e entro nella doccia, apro l‘acqua fredda così sarò costretta a fare tutto in fretta.",0,2,0,0,0,0,0,0,1,0
"2271","Esco dal bagno con i capelli ancora bagnati e solo un asciugamano che avvolge il mio corpo ancora umido.",0,0,1,0,0,0,0,0,0,2
"2272","""Melissa vestiti, altrimenti sono sicuro che salteremo le lezioni"" Matt mi fa l‘occhiolino, in realtà non mi dispiacerebbe poi così tanto come alternativa.",0,0,0,0,1,0,0,1,0,1
"2273","Ridacchio e mi vesto, ad un certo punto lascio cadere giù l‘asciugamano.",0,0,0,0,0,1,0,0,1,0
"2274","Sento lo sguardo di Matt scorrere lentamente lungo il mio corpo, indosso velocemente la biancheria.",0,1,0,0,0,0,0,0,0,0
"2275","Mi giro rivolgendogli un sorrisetto sfacciato, lui si lancia sul letto e sbuffa.",3,1,1,1,0,0,0,0,3,0
"2276","""Sei pessima, te l‘hanno mai detto?"" ridacchia soffermandosi con lo sguardo sulle mie cosce nude, gli lancio un‘occhiata languida in risposta.",0,0,0,0,0,0,0,1,0,0
"2277","Indosso un paio di pantaloni della tuta neri, una felpa corta dello stesso colore e materiale e un paio di sneakers bianche.",0,0,0,0,0,0,0,0,0,0
"2278","Mi asciugo i capelli velocemente e usciamo da casa senza nemmeno fare colazione.",0,0,0,0,0,0,0,0,0,1
"2279","""Ho fame"" mi lamento mentre le porte dell‘ascensore si richiudono alle nostre spalle.",0,0,2,2,0,3,0,0,3,0
"2280","""Ci fermeremo al bar, non è colpa mia se ti sei svegliata tardi e poi c‘è da dire che ci metti ore a vestirti"" borbotta, ma sembra divertito.",1,0,2,0,1,1,0,0,2,1
"2281","Entriamo nel piccolo bar del nostro edificio di economia, è già pieno di gente anche a quest‘ora della mattina.",0,0,0,0,0,0,0,1,1,0
"2282","""Due toast e due spremute"" ordina Matt a uno dei ragazzi dietro al bancone.",0,0,0,0,0,0,0,0,0,0
"2283","Prendiamo posto a un tavolo, il cameriere arriva pochi minuti dopo con le nostre ordinazioni.",0,0,0,0,0,0,0,0,0,0
"2284","Al tavolo accanto al nostro noto un ragazzo che non ho mai visto prima d‘ora, è solo ed è intento a guardare qualcosa sul cellulare.",0,0,1,0,0,0,0,0,1,1
"2285","Dei riccioli biondi gli ricadono sulla fronte, i suoi occhi sono di un azzurro molto intenso e che non passerebbe di certo inosservato.",1,0,1,1,1,0,1,1,1,1
"2286","Probabilmente ha notato che lo sto fissando e alza lo sguardo, io lo distolgo subito per non dare nell‘occhio.""Melissa che cosa stavi guardando?"" mi incalza il mio ragazzo mentre si volta per capire a chi stessi rivolgendo la mia attenzione.",0,1,1,0,0,0,1,0,2,3
"2287","""Niente, mi ero imbambolata a guardare un punto indefinito per via del sonno"" mento, non voglio causare una scenata di gelosia in questo momento.",1,0,1,1,0,1,0,0,1,0
"2288","Finito di mangiare, ci dirigiamo verso l‘aula di macroeconomia in fretta e furia.",1,2,0,1,0,1,0,0,1,1
"2289","Ci sediamo, come nostro solito, accanto a Ryan e Mattia.",0,0,0,0,0,0,0,1,0,1
"2290","-""Ragazzi ho bisogno di uno di voi che faccia da tutor al nuovo ragazzo, il signorino Richards"" inizia il professore indicando un ragazzo fra le prime file, mi protendo in avanti per vedere chi sia il nuovo arrivato.",0,0,1,0,0,0,0,0,1,2
"2291","Solo ora noto che si tratta del ragazzo che ho visto stamattina al bar e che mi ha beccata a fissarlo.""È appena arrivato e ha bisogno di mettersi al pari con voi.",0,0,1,0,0,0,0,0,1,1
"2292","Avevo pensato a.."" continua il professore, il suo sguardo si posa su di me mentre fa una pausa.",0,1,0,0,0,0,0,0,1,0
"2293","""Alla signorina Trani.",0,0,0,0,0,0,0,0,0,0
"2294","Lei si è ambientata in fretta da quando è arrivata, potrebbe fare da tutor al signorino Richards?",0,2,0,0,0,0,0,0,0,0
"2295","Per qualche settimana almeno"" mi domanda il professore rivolgendomi un‘occhiata autoritaria, non posso proprio dirgli di no.",1,0,0,0,0,0,0,0,2,1
"2296","Matt, che è accanto a me, contrae la mascella.",0,0,0,0,0,0,0,0,0,0
"2297","""Ovviamente ciò comporterà un aumento dei suoi crediti"" sorride il professore.",0,0,0,0,0,0,0,0,0,0
"2298","""Certo nessun problema"" accetto, ho davvero bisogno di quei crediti in più.",0,0,0,1,0,1,0,0,1,0
"2299","""Melissa"" Matt incrocia le braccia al petto mentre mi guarda di spiego.",0,0,0,0,0,0,0,0,0,0
"2300","Deve mettere a freno questa sua gelosia, ma in fondo non mi dispiace così tanto questo suo lato.",1,0,1,1,0,2,0,0,2,0
"2301","Ecco, non sono sincera neanche con me stessa: la verità è che mi fa impazzire.",1,0,0,1,0,0,0,0,1,0
"2302","""Lo sto facendo per i crediti, credi che possa mai interessarmi qualcuno oltre a te?"" cerco di rassicurarlo, lui sfodera un sorriso strafottente.",0,1,0,0,2,0,2,2,0,2
"2303","""Anche perché è difficile trovare qualcuno che sia migliore di me"" ridacchia avvicinando le sue labbra al mio collo, mi mordo le labbra per provocarlo e stare al suo gioco.",0,1,0,1,0,1,1,0,2,0
"2304","""Stai giocando sporco"" borbotta.",0,0,2,0,0,0,0,0,2,0
"2305","""Sappi che so giocare più sporco di te se lo voglio"" aggiunge malizioso.",0,0,2,0,0,0,0,0,3,0
"2306","Finita la lezione, vado subito a presentarmi al nuovo arrivato.",0,2,0,0,0,0,1,1,1,2
"2307","""Piacere, Melissa"" sorrido al ragazzo, lui posa i suoi occhi blu su di me quasi come se servisse a studiarmi.""Io sono Josh"" sorride, noto la fossetta che si forma accanto alle sue labbra.",0,0,1,0,0,1,0,0,2,2
"2308","Distolgo subito lo sguardo dalla sua bocca, non voglio che creda che io ci sia provando.",0,1,0,0,0,0,2,0,1,1
"2309","""Direi di vederci un paio di volte a settimana in biblioteca, che ne pensi?",0,0,0,0,0,0,0,0,0,1
"2310","Poi se ti dovesse servire, possiamo aggiungere anche qualche altro incontro"" propongo un po‘ imbarazzata.",1,0,0,0,0,0,0,1,2,0
"2311","""Va bene, iniziamo oggi?"" mi domanda lui sorridendo per cercare di mettermi a mio agio, sembra simpatico questo ragazzo.",1,2,1,1,1,1,0,1,2,3
"2312","""Ci vediamo alle due direttamente lì"" concordo per poi salutarlo e andare incontro a Matt che mi sta aspettando in disparte.",1,0,0,0,0,0,0,0,1,0
"2313","""Solo due volte a settimana dovremo vederci, in biblioteca poi.",0,0,0,0,0,0,0,0,0,1
"2314","Niente casa stavolta"" metto subito le mani avanti perché, dopo ciò che è successo con Mark, non ho voglia di far venire un altro ragazzo a casa mia.""Bene, ho dei piani per noi prima che tu vada"" cinge la mia vita con un braccio.",0,2,1,0,1,0,1,0,2,4
